smiles	name
c1cc(ccc1C(=O)[O-])N2C(=O)CSC2=S	EN300-00268_i001
c1cc(ccc1C2CCCCC2)C(=O)[O-]	EN300-11611_i001
Cc1c(c(n2c(n1)c(cn2)C#N)C)CCC(=O)[O-]	EN300-25414_i001
c1ccc(cc1)Cn2cc(cn2)/C=C/C(=O)[O-]	EN300-14537_i001
c1ccn(c1)c2c(c3c(s2)CSCC3)C(=O)[O-]	EN300-15166_i001
Cc1c2cc(sc2n(n1)CC(C)C)C(=O)[O-]	EN300-10668_i001
CN(C)S(=O)(=O)c1cc(ccc1OC)C(=O)[O-]	EN300-10848_i001
c1ccc(cc1)CNC(=O)NCC(=O)[O-]	EN300-23951_i001
CS(=O)(=O)NCCc1ccc(s1)C(=O)[O-]	EN300-23537_i001
Cc1cc(cc(c1OCC(=O)[O-])C)Cl	EN300-05517_i001
CN1CC(=O)N(C1=O)CCCC(=O)[O-]	EN300-13445_i001
c1cc(cc(c1)S(=O)(=O)NCC(=O)[O-])F	EN300-07281_i001
c1ccc(c(c1)c2cnc(o2)CCC(=O)[O-])F	EN300-26411_i001
Cc1c2c(cc(nc2n(n1)C)C3CC3)C(=O)[O-]	EN300-26765_i001
c1ccc(cc1)S(=O)(=O)NCC(=O)[O-]	EN300-06046_i001
Cc1ccccc1n2c(cc(c2C)C(=O)[O-])C	EN300-04847_i001
Cc1c(c(n(n1)Cc2ccccc2)Cl)C(=O)[O-]	EN300-06529_i001
Cc1ccc(o1)C(=O)[O-]	EN300-05385_i001
C[C@@H]1CCc2c(c3cc(ccc3[nH]2)C(=O)[O-])C1	EN300-05185_i001
C[C@H]1CCc2c(c3cc(ccc3[nH]2)C(=O)[O-])C1	EN300-05185_i002
c1cc(nc(c1)N2CCOCC2)C(=O)[O-]	EN300-05050_i001
Cc1cccc(c1C)n2ccnc2SCC(=O)[O-]	EN300-12057_i001
Cc1ccc(cc1)O[C@@H](C)C(=O)[O-]	EN300-05922_i001
Cc1ccc(cc1)O[C@H](C)C(=O)[O-]	EN300-05922_i002
COc1ccc(cc1)c2nc(cs2)CC(=O)[O-]	EN300-12255_i001
C1CC1N2C[C@H](CC2=O)C(=O)[O-]	EN300-12440_i001
C1CC1N2C[C@@H](CC2=O)C(=O)[O-]	EN300-12440_i002
COc1ccc(c(c1)CCC(=O)[O-])OC	EN300-28908_i001
c1ccnc(c1)Oc2ccc(cc2)OCC(=O)[O-]	EN300-29762_i001
Cc1cc(c2c(c1)sc(c2Cl)C(=O)[O-])C	EN300-29885_i001
C1CS(=O)(=O)C[C@@H]1SCC(=O)[O-]	EN300-13890_i001
C1CS(=O)(=O)C[C@H]1SCC(=O)[O-]	EN300-13890_i002
c1ccc(c(c1)N2C[C@H](CC2=O)C(=O)[O-])F	EN300-11488_i001
c1ccc(c(c1)N2C[C@@H](CC2=O)C(=O)[O-])F	EN300-11488_i002
Cc1ccc(cc1C)S(=O)(=O)NCCC(=O)[O-]	EN300-04726_i001
c1ccc(cc1)OCc2nnn(n2)CC(=O)[O-]	EN300-14877_i001
CCn1c(cc(n1)C)C(=O)[O-]	EN300-64227_i001
CCOc1ccc(cc1)SCC(=O)[O-]	EN300-12091_i001
CCNS(=O)(=O)c1ccc(cc1)C(=O)[O-]	EN300-11033_i001
COc1ccc-2c(c1)CCc3c2sc(c3)C(=O)[O-]	EN300-09793_i001
CCc1ccc2cc([nH]c2c1)C(=O)[O-]	EN300-15107_i001
C1COCCN1C(=O)CCC(=O)[O-]	EN300-05277_i001
c1c([nH]nc1C(=O)[O-])C2CC2	EN300-30961_i001
Cc1cc(=O)n(c(c1C(=O)[O-])C)c2ccccc2	EN300-40819_i001
c1cc(c2cc(sc2c1)C(=O)[O-])F	EN300-11183_i001
CC(C)(C)c1ccc(cc1)C(=O)NCC(=O)[O-]	EN300-03947_i001
c1cc2c(cc1Cl)C=C(CO2)C(=O)[O-]	EN300-15388_i001
Cc1cc(ccc1C(=O)[O-])OC	EN300-91280_i001
Cc1cccc(c1)C(=O)NCCC(=O)[O-]	EN300-07519_i001
c1cc(c(c(c1)Cl)S(=O)(=O)NCCC(=O)[O-])Cl	EN300-08751_i001
c1ccc(cc1)c2nc(co2)CC(=O)[O-]	EN300-23594_i001
CC(C)[C@H](C(=O)[O-])NC(=O)c1ccc(cc1)OC	EN300-00258_i001
CC(C)[C@@H](C(=O)[O-])NC(=O)c1ccc(cc1)OC	EN300-00258_i002
c1ccc2c(c1)c(cc(n2)c3cccs3)C(=O)[O-]	EN300-00694_i001
Cc1c2cc(sc2n(n1)C)C(=O)[O-]	EN300-26006_i001
c1ccc(cc1)N2[C@@H](CC(=N2)C(=O)[O-])C(=O)N	EN300-29765_i001
c1ccc(cc1)N2[C@H](CC(=N2)C(=O)[O-])C(=O)N	EN300-29765_i002
c1cc(ccc1OCc2nc(cs2)C(=O)[O-])F	EN300-29751_i001
c1csc2n1c(=O)c(cn2)C(=O)[O-]	EN300-14344_i001
C[C@@H](c1[nH]c2ccccc2n1)SCC(=O)[O-]	EN300-10030_i001
C[C@H](c1[nH]c2ccccc2n1)SCC(=O)[O-]	EN300-10030_i002
c1cc(oc1)c2cc(n[nH]2)C(=O)[O-]	EN300-30679_i001
Cc1cc(no1)OCC(=O)[O-]	EN300-12929_i001
c1ccc(c(c1)CSCC(=O)[O-])Cl	EN300-13585_i001
c1ccc(cc1)S(=O)(=O)NCCC(=O)[O-]	EN300-07011_i001
c1cc(ccc1c2nnc(o2)CCC(=O)[O-])Cl	EN300-26350_i001
Cc1c(cc(o1)CO)C(=O)[O-]	EN300-24137_i001
c1ccc2c(c1)OC[C@H](O2)C(=O)[O-]	EN300-00140_i001
c1ccc2c(c1)OC[C@@H](O2)C(=O)[O-]	EN300-00140_i002
C1CCc2c(c(no2)C(=O)[O-])C1	EN300-49887_i001
C[C@@H](C(=O)[O-])Sc1ccc(cc1)Cl	EN300-07064_i001
C[C@H](C(=O)[O-])Sc1ccc(cc1)Cl	EN300-07064_i002
c1cc(nn2c1nnc2)N3CCC(CC3)C(=O)[O-]	EN300-29548_i001
CC(C)c1ccc(cc1)c2nc(cs2)C(=O)[O-]	EN300-29691_i001
c1ccc2c(c1)ccc3c2cc([nH]3)C(=O)[O-]	EN300-15081_i001
Cc1cccc(c1)n2c(c(cn2)C(=O)[O-])C	EN300-29683_i001
c1cc(cc2c1cc([nH]2)C(=O)[O-])F	EN300-15088_i001
c1cc(c(cc1O)O)C(=O)[O-]	EN300-06121_i001
c1cc(ccc1NC(=O)C(=O)[O-])Cl	EN300-13333_i001
c1cc(ccc1c2nc(cs2)CC(=O)[O-])O	EN300-13702_i001
C1C[C@]2(N(C1=O)CCS2)C(=O)[O-]	EN300-10334_i001
C1C[C@@]2(N(C1=O)CCS2)C(=O)[O-]	EN300-10334_i002
c1cc2c(c[nH]c2nc1)C(=O)[O-]	EN300-51102_i001
Cc1ccc(cc1C(=O)[O-])S(=O)(=O)NC(C)(C)C	EN300-10565_i001
C1CCC(C1)(C(=O)[O-])O	EN300-25960_i001
Cc1ccc(c(c1)n2c(nnn2)SCC(=O)[O-])C	EN300-04679_i001
Cc1cc(=O)oc(c1C(=O)[O-])C	EN300-23914_i001
CC(C)Oc1ccc(cc1)NS(=O)(=O)CC(=O)[O-]	EN300-50268_i001
c1cc(ccc1C(=O)N)OCC(=O)[O-]	EN300-55498_i001
COc1cccc2c1OCC(=C2)C(=O)[O-]	EN300-50369_i001
c1ccc(c(c1)COc2ccccc2C(=O)[O-])Cl	EN300-00052_i001
c1cc(ccc1C(=O)NCC(=O)[O-])Cl	EN300-00184_i001
Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)[O-]	EN300-20619_i001
c1cc(ccc1C(=O)[O-])S(=O)(=O)N2CCOCC2	EN300-00395_i001
COc1ccccc1c2cc(no2)C(=O)[O-]	EN300-36655_i001
Cc1c2ccccc2nc(c1CC(=O)[O-])C	EN300-06929_i001
c1ccc(cc1)CS(=O)(=O)NCC(=O)[O-]	EN300-10876_i001
C[C@@H]1C[C@@H]1C(=O)[O-]	EN300-20514_i001
C[C@@H]1C[C@H]1C(=O)[O-]	EN300-20514_i002
C[C@H]1C[C@@H]1C(=O)[O-]	EN300-20514_i003
C[C@H]1C[C@H]1C(=O)[O-]	EN300-20514_i004
C1COCCN1C(=O)CSCC(=O)[O-]	EN300-09402_i001
COc1cc(ccc1OCC(=O)[O-])CC=C	EN300-10427_i001
c1ccc2c(c1)nc(c(=O)o2)CCC(=O)[O-]	EN300-11309_i001
COc1ccc2c(cc(=O)oc2c1)CC(=O)[O-]	EN300-51455_i001
c1ccc2cc(ccc2c1)S(=O)(=O)NCC(=O)[O-]	EN300-08752_i001
c1cc(ccc1SCCCC(=O)[O-])Cl	EN300-00233_i001
c1cc(ccc1COc2ccc(cc2)Cl)C(=O)[O-]	EN300-00172_i001
c1cc(cc(c1)F)C(=O)NCC(=O)[O-]	EN300-00173_i001
C[C@@H](C(=O)[O-])OC[C@@H]1CCCCO1	EN300-56927_i001
C[C@@H](C(=O)[O-])OC[C@H]1CCCCO1	EN300-56927_i002
C[C@H](C(=O)[O-])OC[C@@H]1CCCCO1	EN300-56927_i003
C[C@H](C(=O)[O-])OC[C@H]1CCCCO1	EN300-56927_i004
c1c(c[nH]c1C(=O)[O-])S(=O)(=O)N2CCSCC2	EN300-56572_i001
C=CCCOCC(=O)[O-]	EN300-55623_i001
Cc1ccc(c(c1)OCCCCC(=O)[O-])C	EN300-54911_i001
c1cc(c(cc1c2ccc(s2)C(=O)[O-])Cl)Cl	EN300-52153_i001
C[C@H](COCc1ccccc1)C(=O)[O-]	EN300-54971_i001
C[C@@H](COCc1ccccc1)C(=O)[O-]	EN300-54971_i002
C[C@@H](C(=O)[O-])Sc1nnnn1C2CC2	EN300-52121_i001
C[C@H](C(=O)[O-])Sc1nnnn1C2CC2	EN300-52121_i002
C1CCC(C1)C(=O)NC2CCC(CC2)C(=O)[O-]	EN300-64439_i001
C1CCC(C1)C(=O)NC2CCC(CC2)C(=O)[O-]	EN300-64439_i002
CCn1c(cc(n1)C(=O)[O-])C	EN300-92763_i001
CCC(C)(C)CC(=O)[O-]	EN300-91994_i001
c1cc(cc(c1)C(=O)[O-])Cn2cncn2	EN300-88627_i001
CCC[C@@H](C(=O)[O-])NC(=O)Cc1ccccc1	EN300-75313_i001
CCC[C@H](C(=O)[O-])NC(=O)Cc1ccccc1	EN300-75313_i002
Cc1ccccc1c2nc(cs2)C(=O)[O-]	EN300-66772_i001
CCN(CC)C(=O)CCCC(=O)[O-]	EN300-65107_i001
C/C(=C\C(=O)[O-])/c1ccccc1OC	EN300-66513_i001
c1ccc(cc1)[C@H](C(=O)[O-])Sc2ccccc2Cl	EN300-70613_i001
c1ccc(cc1)[C@@H](C(=O)[O-])Sc2ccccc2Cl	EN300-70613_i002
c1cc(ccc1C(=O)[O-])OCCO	EN300-75227_i001
c1c(c(cc2c1OCC(=O)N2)Cl)C(=O)[O-]	EN300-86714_i001
CS(=O)(=O)Nc1cc(ccc1Cl)C(=O)[O-]	EN300-60024_i001
c1cc(ccc1C#N)SCCC(=O)[O-]	EN300-69067_i001
C1CC(C1)(C(=O)N)C(=O)[O-]	EN300-68747_i001
COC(=O)Nc1cccc(c1)C(=O)[O-]	EN300-68494_i001
Cc1c(n(c2c1cc(cc2)C(=O)[O-])CCOC)C	EN300-68392_i001
CCS(=O)(=O)Nc1ccc(cn1)C(=O)[O-]	EN300-74136_i001
CCC(CC)(c1ccc(c(c1)Cl)Cl)C(=O)[O-]	EN300-69263_i001
c1ccc(cc1)[C@H](C(=O)[O-])[NH+]2CCCC2	EN300-66864_i001
c1ccc(cc1)[C@@H](C(=O)[O-])[NH+]2CCCC2	EN300-66864_i002
Cc1nc(on1)c2ccccc2C(=O)[O-]	EN300-87274_i001
CC(C)c1ccc(cc1)C2(CCCC2)C(=O)[O-]	EN300-72665_i001
c1ccc(cc1)C[C@@H](C(=O)[O-])N2CCCOC2=O	EN300-69376_i001
c1ccc(cc1)C[C@H](C(=O)[O-])N2CCCOC2=O	EN300-69376_i002
COCc1c2ccccc2sc1C(=O)[O-]	EN300-65798_i001
CC(C)(C)c1ccc(cc1)C(C)(C)C(=O)[O-]	EN300-114874_i001
CCc1nc(nn1c2ccccc2Cl)C(=O)[O-]	EN300-61220_i001
CC(C)(C)c1nc(on1)c2ccccc2C(=O)[O-]	EN300-65421_i001
c1cc(cc(c1)OC2CCCC2)CCC(=O)[O-]	EN300-66181_i001
CC1CCN(CC1)c2ccc(cn2)C(=O)[O-]	EN300-65782_i001
CC1CCN(CC1)c2ccc(cn2)C(=O)[O-]	EN300-65782_i002
Cc1ccsc1CCCC(=O)[O-]	EN300-115064_i001
Cc1c(nc(o1)c2ccco2)CC(=O)[O-]	EN300-61824_i001
c1cc(sc1)c2cc(no2)CSCC(=O)[O-]	EN300-60363_i001
C[C@H](CC(=O)[O-])NC(=O)C1CCCC1	EN300-66045_i001
C[C@@H](CC(=O)[O-])NC(=O)C1CCCC1	EN300-66045_i002
Cn1ccnc1SCc2cccc(c2)C(=O)[O-]	EN300-61626_i001
C[C@@H](C(=O)[O-])NS(=O)(=O)c1ccccc1	EN300-87594_i001
c1c2c(sc1C(=O)NCC(=O)[O-])CCC2	EN300-65458_i001
c1c(ncs1)CSCC(=O)[O-]	EN300-115195_i001
Cc1cc(nc(n1)c2ccc(cc2)Cl)C(=O)[O-]	EN300-115316_i001
c1cc(ccc1C(=O)[O-])S(=O)(=O)C2CCCC2	EN300-60863_i001
CCCOc1ccc(cc1)c2nc(cs2)C(=O)[O-]	EN300-61901_i001
c1cc(n(c1)Cc2ccncc2)C(=O)[O-]	EN300-64206_i001
CC1CCN(CC1)S(=O)(=O)CC(=O)[O-]	EN300-65191_i001
CCCC(=O)N1CSC[C@@H]1C(=O)[O-]	EN300-66340_i001
CCCC(=O)N1CSC[C@H]1C(=O)[O-]	EN300-66340_i002
C[NH+](C)[C@@H](c1cccc(c1)Cl)C(=O)[O-]	EN300-72095_i001
C[NH+](C)[C@H](c1cccc(c1)Cl)C(=O)[O-]	EN300-72095_i002
C/C(=C\C(=O)[O-])/C1CCCCC1	EN300-78721_i001
CC[C@H](C)OCC(=O)[O-]	EN300-115549_i001
CC[C@@H](C)OCC(=O)[O-]	EN300-115549_i002
Cc1cc(sc1c2cccc(c2)Cl)C(=O)[O-]	EN300-65096_i001
c1cc(sc1c2cc(n[nH]2)C(=O)[O-])Cl	EN300-60855_i001
C[C@H](CC(=O)[O-])OC	EN300-61796_i001
C[C@@H](CC(=O)[O-])OC	EN300-61796_i002
CCCOc1c2ccccc2cc(n1)C(=O)[O-]	EN300-77814_i001
C1CCCC(CC1)(CC(=O)[O-])O	EN300-76201_i001
C1CC(=O)O[C@@H]1C(=O)[O-]	EN300-82161_i001
C1CC(=O)O[C@H]1C(=O)[O-]	EN300-82161_i002
c1cc(sc1)c2c(cno2)C(=O)[O-]	EN300-115593_i001
CC(C)([C@@H](c1cccc(c1)O)O)C(=O)[O-]	EN300-115810_i001
CC(C)([C@H](c1cccc(c1)O)O)C(=O)[O-]	EN300-115810_i002
CC[N@H+](Cc1ccc(cc1)C(=O)[O-])C(C)C	EN300-64397_i001
CC[N@@H+](Cc1ccc(cc1)C(=O)[O-])C(C)C	EN300-64397_i002
COc1cc2c(cc([nH]2)C(=O)[O-])c(c1OC)OC	EN300-15096_i001
CC(C)CN(C)c1ccc(cc1)C(=O)[O-]	EN300-59075_i001
CCC[C@H](CC1CCCC1)C(=O)[O-]	EN300-76750_i001
CCC[C@@H](CC1CCCC1)C(=O)[O-]	EN300-76750_i002
c1cc2cc(cc(c2nc1)C(=O)[O-])F	EN300-75843_i001
CC[C@H](CC(=O)[O-])c1ccc(cc1)OC	EN300-115935_i001
CC[C@@H](CC(=O)[O-])c1ccc(cc1)OC	EN300-115935_i002
c1cc2c(cc1Cl)c(cs2)CC(=O)[O-]	EN300-116007_i001
c1cc2c(cc1CCCC(=O)[O-])[nH]c(=O)[nH]2	EN300-70768_i001
C[NH+](C)[C@@]1(CCOc2c1cccc2)C(=O)[O-]	EN300-71292_i001
C[NH+](C)[C@]1(CCOc2c1cccc2)C(=O)[O-]	EN300-71292_i002
CCOc1c2ccccc2cc(n1)C(=O)[O-]	EN300-77862_i001
c1c2n(cn1)c(cs2)C(=O)[O-]	EN300-75179_i001
CC(C)(c1ccc(cc1)c2ccccc2)C(=O)[O-]	EN300-116165_i001
Cc1c(c2cc(ccc2[nH]1)Cl)C(=O)[O-]	EN300-116166_i001
Cc1c(sc2n1ccn2)C(=O)[O-]	EN300-116169_i001
COc1ccc(cc1)CN2C[C@H](CC2=O)C(=O)[O-]	EN300-65339_i001
COc1ccc(cc1)CN2C[C@@H](CC2=O)C(=O)[O-]	EN300-65339_i002
c1ccc(cc1)[C@H](C(=O)[O-])N2CCCCC2=O	EN300-67550_i001
c1ccc(cc1)[C@@H](C(=O)[O-])N2CCCCC2=O	EN300-67550_i002
Cc1cc(c(c(c1)C(=O)[O-])O)C	EN300-71664_i001
CC1(Cc2ccc(c(c2O1)O)C(=O)[O-])C	EN300-65794_i001
CCCS(=O)(=O)c1ccccc1S[C@H](C)C(=O)[O-]	EN300-71765_i001
CCCS(=O)(=O)c1ccccc1S[C@@H](C)C(=O)[O-]	EN300-71765_i002
COc1cc(sc1C(=O)[O-])c2ccccc2	EN300-43618_i001
CCc1c(cncn1)C(=O)[O-]	EN300-43813_i001
Cc1ccc(cn1)CC(=O)[O-]	EN300-41710_i001
c1cc(nnc1C(=O)[O-])N2CCCC2	EN300-65964_i001
Cc1c(oc(n1)CCC(=O)[O-])c2ccccc2	EN300-70748_i001
c1c(csc1C(=O)[O-])[O-]	EN300-73321_i001
c1cc(c(c(c1)Cl)Cl)OCCCC(=O)[O-]	EN300-56865_i001
CC[C@H](CC(=O)[O-])SC	EN300-116543_i001
CC[C@@H](CC(=O)[O-])SC	EN300-116543_i002
c1ccc2cc(ccc2c1)SCC(=O)[O-]	EN300-16701_i001
CS(=O)(=O)Cc1c2ccccc2oc1C(=O)[O-]	EN300-64737_i001
COc1ccc(cc1)Cn2cc(cn2)C(=O)[O-]	EN300-73681_i001
c1ccc2c(c1)CCC(=O)N2CCCC(=O)[O-]	EN300-69188_i001
c1c(scn1)CC(=O)[O-]	EN300-100763_i001
c1ccc(cc1)[C@H](C(=O)[O-])Sc2ccccc2F	EN300-70612_i001
c1ccc(cc1)[C@@H](C(=O)[O-])Sc2ccccc2F	EN300-70612_i002
c1cc(cc(c1)Cl)N(Cc2ccco2)CC(=O)[O-]	EN300-74776_i001
Cc1ccc(c2c1c(c(o2)C(=O)[O-])C)C	EN300-54309_i001
Cn1ccc(n1)C(=O)[O-]	EN300-66976_i001
Cc1c(nc(s1)C)C(=O)[O-]	EN300-92060_i001
CCN(C(C)C)C(=O)N1CCC(CC1)C(=O)[O-]	EN300-51965_i001
c1cc(ncc1C(=O)[O-])OCC2CC2	EN300-66310_i001
Cc1cc(n(n1)[C@H](C)C(=O)[O-])C	EN300-55285_i001
Cc1cc(n(n1)[C@@H](C)C(=O)[O-])C	EN300-55285_i002
c1c(ncs1)CCC(=O)[O-]	EN300-56392_i001
CC(C)Oc1ccc(cc1C(=O)[O-])Cl	EN300-53974_i001
CCNC(=O)NC1(CCCC1)C(=O)[O-]	EN300-52154_i001
CC(C)c1ccc(cc1)OCCC(=O)[O-]	EN300-53304_i001
COCCOc1ccc(cc1OC)C(=O)[O-]	EN300-55495_i001
Cc1ccc(c(c1)C)c2nc(cs2)C(=O)[O-]	EN300-59541_i001
Cn1cc(c(n1)c2ccncc2)C(=O)[O-]	EN300-54181_i001
C[N@@]1CC(=O)Nc2c1ccc(c2)C(=O)[O-]	EN300-51180_i001
C[N@]1CC(=O)Nc2c1ccc(c2)C(=O)[O-]	EN300-51180_i002
CC(C)[NH+]1CCN(CC1)c2ccc(cc2)C(=O)[O-]	EN300-56117_i001
CC(C)[NH+]1CCN(CC1)c2ccc(cc2)C(=O)[O-]	EN300-56117_i002
Cc1ccccc1C2(CCOCC2)C(=O)[O-]	EN300-54625_i001
COCCNS(=O)(=O)c1ccc(cc1)C(=O)[O-]	EN300-18357_i001
Cc1ccc(n1c2c(ccs2)C(=O)[O-])C	EN300-12987_i001
c1ccc2c(c1)NC(=O)CN2C(=O)CCC(=O)[O-]	EN300-16274_i001
Cc1cc(c(n1c2nccs2)C)C(=O)[O-]	EN300-31756_i001
Cc1ccc(cc1)CNC(=O)NCC(=O)[O-]	EN300-26539_i001
c1cc2c(cc1c3c(c[nH]n3)C(=O)[O-])OCCO2	EN300-25654_i001
c1cc(cc(c1)OCC(=O)[O-])N2CCCC2=O	EN300-14789_i001
c1ccc2c(c1)cc(cn2)C(=O)[O-]	EN300-55633_i001
C/C(=C\C(=O)[O-])/c1ccccc1	EN300-50863_i001
c1cc(ccc1CN2C(=O)CSC2=O)C(=O)[O-]	EN300-45562_i001
Cc1c(c(n(n1)CCO)C)C(=O)[O-]	EN300-39458_i001
c1cc(ccc1CCC(=O)[O-])S(=O)(=O)NC2CC2	EN300-31278_i001
Cc1c[nH]cc1C(=O)[O-]	EN300-39551_i001
c1cc(c(cc1F)NC(=O)c2ccoc2)C(=O)[O-]	EN300-42348_i001
c1cc(c2cn[nH]c2c1)C(=O)[O-]	EN300-28887_i001
Cc1ccc(cc1C(=O)[O-])S(=O)(=O)NC	EN300-16252_i001
Cc1c(c(on1)C)COc2ccccc2C(=O)[O-]	EN300-08954_i001
Cc1ccc(cc1)NC(=O)CS[C@@H](C)C(=O)[O-]	EN300-10267_i001
Cc1ccc(cc1)NC(=O)CS[C@H](C)C(=O)[O-]	EN300-10267_i002
Cc1c(cnc2n1ncn2)C(=O)[O-]	EN300-35486_i001
C[N@@]1C[C@@H](c2c1cccc2)CC(=O)[O-]	EN300-43579_i001
C[N@@]1C[C@H](c2c1cccc2)CC(=O)[O-]	EN300-43579_i002
C[N@]1C[C@@H](c2c1cccc2)CC(=O)[O-]	EN300-43579_i003
C[N@]1C[C@H](c2c1cccc2)CC(=O)[O-]	EN300-43579_i004
c1ccc(c(c1)C(=O)[O-])OCc2cscn2	EN300-14328_i001
CCS(=O)(=O)N1CCC(CC1)C(=O)[O-]	EN300-14078_i001
CCCOc1ccc(cc1)OCC(=O)[O-]	EN300-18842_i001
CC(C)(C)c1ccc2cc([nH]c2c1)C(=O)[O-]	EN300-33341_i001
c1ccc(cc1)n2c(c(cn2)C(=O)[O-])C3CC3	EN300-30882_i001
c1ccc2c(c1)[nH]c(n2)CCCC(=O)[O-]	EN300-36264_i001
Cc1cc(c2c(=O)[nH]n(c2n1)C)C(=O)[O-]	EN300-35860_i001
c1cc(sc1CCC(=O)[O-])Cl	EN300-43862_i001
C[C@H]1C(=O)N(c2ccccc2O1)CC(=O)[O-]	EN300-25542_i001
C[C@@H]1C(=O)N(c2ccccc2O1)CC(=O)[O-]	EN300-25542_i002
c1cc2c(cc1C(=O)[O-])[nH]c(=O)[nH]2	EN300-35411_i001
Cc1cccc(c1n2cccc2)C(=O)[O-]	EN300-36125_i001
c1ccc2c(c1)C(=O)N(S2(=O)=O)CCC(=O)[O-]	EN300-18957_i001
CCOc1ccc(cc1)c2nc(cs2)CC(=O)[O-]	EN300-31307_i001
Cc1cc(c(n1Cc2cccs2)C)C(=O)[O-]	EN300-15129_i001
CSc1nccn1c2cccc(c2)C(=O)[O-]	EN300-43259_i001
Cc1cc(cc(c1)C2(CC2)C(=O)[O-])C	EN300-45441_i001
COc1cc(cc(c1OCC(=O)N)OC)C(=O)[O-]	EN300-15054_i001
c1csc(c1S(=O)(=O)N2CCOCC2)C(=O)[O-]	EN300-24275_i001
COc1ccc(cc1)n2cnnc2SCC(=O)[O-]	EN300-26325_i001
Cc1c(c(n(n1)c2ccccc2)C)C(=O)[O-]	EN300-06526_i001
Cc1c(ccc(n1)c2ccccc2)C(=O)[O-]	EN300-23740_i001
Cc1c(oc(c1C(=O)[O-])C)C	EN300-15267_i001
C[C@@H](C(=O)[O-])N1C(=O)c2cc(c(cc2C1=O)Cl)Cl	EN300-05518_i001
C[C@H](C(=O)[O-])N1C(=O)c2cc(c(cc2C1=O)Cl)Cl	EN300-05518_i002
c1cc(cc(c1)C(=O)[O-])CN2C(=O)CNC2=O	EN300-27465_i001
CCCNS(=O)(=O)c1cccc(c1)C(=O)[O-]	EN300-06570_i001
c1ccc(cc1)NC(=O)NCCC(=O)[O-]	EN300-08819_i001
CCC(=O)N[C@H](C)C(=O)[O-]	EN300-31148_i001
CCC(=O)N[C@@H](C)C(=O)[O-]	EN300-31148_i002
Cc1c(sc(n1)Cc2ccc(cc2)F)C(=O)[O-]	EN300-36723_i001
c1cc(cnc1)c2nc(on2)CCC(=O)[O-]	EN300-36190_i001
c1cc(sc1C(=O)N2CCC[C@H]2C(=O)[O-])Cl	EN300-52369_i001
c1cc(sc1C(=O)N2CCC[C@@H]2C(=O)[O-])Cl	EN300-52369_i002
CC(C)Oc1ccc(cn1)C(=O)[O-]	EN300-30904_i001
Cc1cc(c(n1C2CCCCC2)C)C(=O)[O-]	EN300-13705_i001
CCCn1c(c(c2c1ccc(c2)OC)C(=O)[O-])C	EN300-24260_i001
Cc1ccc(cc1C)S(=O)(=O)N(C)CC(=O)[O-]	EN300-28866_i001
c1ccn2c(c1)nc3c2cc(s3)C(=O)[O-]	EN300-10683_i001
CS(=O)(=O)N1CCc2c1ccc(c2)C(=O)[O-]	EN300-13263_i001
C1CCN(CC1)C(=O)CSCC(=O)[O-]	EN300-09909_i001
Cc1ccc(cc1)S(=O)(=O)NCCC(=O)[O-]	EN300-04285_i001
Cc1cc(no1)NC(=O)CSCC(=O)[O-]	EN300-10142_i001
CN(C)C(=O)COc1cccc(c1)C(=O)[O-]	EN300-43714_i001
c1cocc1C(=O)NCCC(=O)[O-]	EN300-37358_i001
c1cc(c2c(c1)OCO2)C(=O)[O-]	EN300-45463_i001
c1cc(ccc1C(=O)[O-])OCC(=O)N	EN300-14949_i001
Cc1cc(c(n1c2nccs2)C)/C=C/C(=O)[O-]	EN300-14645_i001
c1ccc(cc1)C(c2ccccc2)OCC(=O)[O-]	EN300-22936_i001
CC(C)c1c(cn[nH]1)C(=O)[O-]	EN300-37272_i001
Cc1c(c(n(n1)c2ccc(cc2)C(=O)[O-])C)Cl	EN300-00274_i001
c1cocc1c2cc([nH]n2)C(=O)[O-]	EN300-41429_i001
CSCc1nc2ccccc2n1CC(=O)[O-]	EN300-15302_i001
C[C@H]1c2cccc(c2O[C@H]1C)C(=O)[O-]	EN300-15351_i001
C[C@@H]1c2cccc(c2O[C@H]1C)C(=O)[O-]	EN300-15351_i002
C[C@H]1c2cccc(c2O[C@@H]1C)C(=O)[O-]	EN300-15351_i003
C[C@@H]1c2cccc(c2O[C@@H]1C)C(=O)[O-]	EN300-15351_i004
Cc1c(sc2c1c(nc(n2)C)SCC(=O)[O-])C	EN300-09160_i001
c1cc(oc1)C(=O)Nc2ccc(s2)C(=O)[O-]	EN300-27194_i001
C1CCN(C1)C(=O)[C@H]2CC=CC[C@H]2C(=O)[O-]	EN300-35409_i001
C1CCN(C1)C(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-]	EN300-35409_i002
C1CCN(C1)C(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-]	EN300-35409_i003
C1CCN(C1)C(=O)[C@@H]2CC=CC[C@@H]2C(=O)[O-]	EN300-35409_i004
CC(C)c1c(cnc2n1ncn2)C(=O)[O-]	EN300-31856_i001
CC(C)c1c(cnn1c2ccc(cc2)Cl)C(=O)[O-]	EN300-31168_i001
c1cc2c3c([nH]c2c(c1)C(=O)[O-])CCC3	EN300-30836_i001
